"","Tip1","Tip2","TimeDiff","gens","snpsPerGen","snpDist"
"9864","44106_2374.91279709141","45801_2431.06622732369",1222.6922189305,54,0.25925925925926,14
"9865","44106_2374.91279709141","46037_2438.36063471563",1229.9866263224,46,0.326086956521739,15
"9866","44106_2374.91279709141","43755_2361.69608255742",1153.3220741642,38,0.315789473684211,12
"9867","44106_2374.91279709141","44154_2376.33784496519",1167.963836572,36,0.333333333333333,12
"9868","44106_2374.91279709141","41218_2269.90886208745",1061.5348536943,49,0.183673469387755,9
"9869","44106_2374.91279709141","47334_2478.68293751785",1270.3089291247,38,0.263157894736842,9.99999999999999
"9870","44106_2374.91279709141","42991_2336.10560945246",1127.7316010593,46,0.195652173913043,9
"9871","44106_2374.91279709141","42569_2320.24375654438",1111.8697481512,44,0.204545454545455,9
"9872","44106_2374.91279709141","42570_2320.24375654438",1111.8697481512,46,0.195652173913043,9
"9873","44106_2374.91279709141","43949_2368.66198259052",1160.2879741973,50,0.2,9.99999999999999
"9874","44106_2374.91279709141","46665_2456.73826328477",1248.3642548916,51,0.215686274509804,11
"9875","44106_2374.91279709141","43192_2343.14976996448",1134.7757615713,31,0.290322580645161,9
"9876","44106_2374.91279709141","43193_2343.14976996448",1134.7757615713,53,0.169811320754717,9
"9877","44106_2374.91279709141","43191_2343.14976996448",1134.7757615713,50,0.18,9
"9878","44106_2374.91279709141","41222_2269.90886208745",1061.5348536943,38,0.236842105263158,9
"9879","44106_2374.91279709141","43184_2342.93245632508",1134.558447932,32,0.34375,11
"9880","44106_2374.91279709141","40345_2236.69700594086",1028.3229975478,31,0.290322580645161,9
"9881","44106_2374.91279709141","40208_2232.66125553425",1024.2872471412,34,0.294117647058823,9.99999999999999
"9882","44106_2374.91279709141","37892_2145.96208038664",937.5880719936,37,0.243243243243243,9
"9883","44106_2374.91279709141","37453_2128.82753321557",920.4535248226,32,0.25,8
"9884","44106_2374.91279709141","47226_2475.266893833",2056.1112310501,69,0.188405797101449,13
"9885","44106_2374.91279709141","47605_2487.85348508782",2068.6978223049,71,0.183098591549295,13
"9886","44106_2374.91279709141","47612_2488.11682046354",2068.9611576806,78,0.166666666666666,13
"9887","44106_2374.91279709141","46416_2449.51241740139",2030.3567546184,65,0.199999999999999,13
"9888","44106_2374.91279709141","46269_2444.76903027884",2025.6133674959,85,0.164705882352942,14
"9889","44106_2374.91279709141","45338_2417.23587598812",1998.0802132052,78,0.166666666666666,13
"9890","44106_2374.91279709141","45343_2417.23587598812",1998.0802132052,85,0.152941176470588,13
"9891","44106_2374.91279709141","48770_2528.3664485051",2109.210785722,79,0.189873417721519,15
"9892","44106_2374.91279709141","48363_2515.1632500332",2096.0075872501,78,0.17948717948718,14
"9893","44106_2374.91279709141","48916_2534.09349845077",2114.9378356677,77,0.194805194805195,15
"9894","44106_2374.91279709141","47488_2483.65083788571",2064.4951751027,79,0.177215189873418,14
"9895","44106_2374.91279709141","38176_2157.31813883107",1738.1624760481,68,0.191176470588235,13
"9896","44106_2374.91279709141","37084_2114.73477455809",1695.5791117751,74,0.162162162162162,12
"9897","44106_2374.91279709141","36979_2110.44817844374",1691.2925156608,73,0.164383561643836,12
"9898","44106_2374.91279709141","37637_2136.3261276279",1717.170464845,59,0.203389830508475,12
"9899","44106_2374.91279709141","35290_2045.43035674398",1626.2746939611,54,0.24074074074074,13
"9900","44106_2374.91279709141","35611_2059.90111965301",1640.7454568701,49,0.265306122448979,13
"9901","45817_2431.51846715188","45815_2431.51846715188",49.4607519662,2,0.5,1
"9902","45817_2431.51846715188","46607_2455.44101855233",155.8611889429,6,0.166666666666667,1
"9903","45817_2431.51846715188","48810_2530.75673049293",231.1769008835,9,0.111111111111111,1
"9904","45817_2431.51846715188","48690_2526.53578372218",226.9559541128,12,0.166666666666667,2
"9905","45817_2431.51846715188","44931_2404.55929688333",104.9794672739,6,0.166666666666667,1
"9906","45817_2431.51846715188","43954_2368.75089013618",146.5720950256,6,0.166666666666667,1
"9907","45817_2431.51846715188","43951_2368.75089013618",146.5720950256,4,0.25,1
"9908","45817_2431.51846715188","41940_2297.50357621117",199.5492483471,9,0.111111111111111,1
"9909","45817_2431.51846715188","40532_2244.4832274051",219.0246750144,11,0.0909090909090909,1
"9910","45817_2431.51846715188","40531_2244.4832274051",265.905477492,14,0.0714285714285714,1
"9911","45817_2431.51846715188","40436_2240.84497640335",262.2672264902,10,0.1,1
"9912","45817_2431.51846715188","39653_2210.85637664459",289.6227846671,14,0.0714285714285714,1
"9913","45817_2431.51846715188","39295_2198.16290841124",339.977846126,13,0.0769230769230769,1
"9914","45817_2431.51846715188","45801_2431.06622732369",1279.297888991,59,0.220338983050847,13
"9915","45817_2431.51846715188","46037_2438.36063471563",1286.5922963829,40,0.350000000000001,14
"9916","45817_2431.51846715188","43755_2361.69608255742",1209.9277442247,40,0.275,11
"9917","45817_2431.51846715188","44154_2376.33784496519",1224.5695066325,53,0.207547169811321,11
"9918","45817_2431.51846715188","41218_2269.90886208745",1118.1405237548,38,0.210526315789474,8
"9919","45817_2431.51846715188","47334_2478.68293751785",1326.9145991852,39,0.230769230769231,9
"9920","45817_2431.51846715188","42991_2336.10560945246",1184.3372711198,46,0.173913043478261,8
"9921","45817_2431.51846715188","42569_2320.24375654438",1168.4754182117,49,0.163265306122449,8
"9922","45817_2431.51846715188","42570_2320.24375654438",1168.4754182117,41,0.195121951219512,8
"9923","45817_2431.51846715188","43949_2368.66198259052",1216.8936442578,47,0.191489361702128,9
"9924","45817_2431.51846715188","46665_2456.73826328477",1304.9699249521,47,0.212765957446808,9.99999999999999
"9925","45817_2431.51846715188","43192_2343.14976996448",1191.3814316318,43,0.186046511627907,8
"9926","45817_2431.51846715188","43193_2343.14976996448",1191.3814316318,40,0.2,8
"9927","45817_2431.51846715188","43191_2343.14976996448",1191.3814316318,46,0.173913043478261,8
"9928","45817_2431.51846715188","41222_2269.90886208745",1118.1405237548,53,0.150943396226415,8
"9929","45817_2431.51846715188","43184_2342.93245632508",1191.1641179925,41,0.24390243902439,9.99999999999999
"9930","45817_2431.51846715188","40345_2236.69700594086",1084.9286676083,31,0.258064516129032,8
"9931","45817_2431.51846715188","40208_2232.66125553425",1080.8929172017,43,0.209302325581395,9
"9932","45817_2431.51846715188","37892_2145.96208038664",994.1937420541,30,0.266666666666667,8
"9933","45817_2431.51846715188","37453_2128.82753321557",977.0591948831,39,0.179487179487179,7
"9934","45817_2431.51846715188","47226_2475.266893833",2112.7169011106,90,0.133333333333333,12
"9935","45817_2431.51846715188","47605_2487.85348508782",2125.3034923654,68,0.176470588235294,12
"9936","45817_2431.51846715188","47612_2488.11682046354",2125.5668277411,77,0.155844155844156,12
"9937","45817_2431.51846715188","46416_2449.51241740139",2086.9624246789,67,0.17910447761194,12
"9938","45817_2431.51846715188","46269_2444.76903027884",2082.2190375564,69,0.188405797101449,13
"9939","45817_2431.51846715188","45338_2417.23587598812",2054.6858832657,79,0.151898734177215,12
"9940","45817_2431.51846715188","45343_2417.23587598812",2054.6858832657,67,0.17910447761194,12
"9941","45817_2431.51846715188","48770_2528.3664485051",2165.8164557825,88,0.15909090909091,14
"9942","45817_2431.51846715188","48363_2515.1632500332",2152.6132573106,82,0.158536585365853,13
"9943","45817_2431.51846715188","48916_2534.09349845077",2171.5435057282,80,0.175000000000001,14
"9944","45817_2431.51846715188","47488_2483.65083788571",2121.1008451632,69,0.188405797101449,13
"9945","45817_2431.51846715188","38176_2157.31813883107",1794.7681461086,67,0.17910447761194,12
"9946","45817_2431.51846715188","37084_2114.73477455809",1752.1847818356,65,0.169230769230769,11
"9947","45817_2431.51846715188","36979_2110.44817844374",1747.8981857213,66,0.166666666666667,11
"9948","45817_2431.51846715188","37637_2136.3261276279",1773.7761349055,63,0.174603174603175,11
"9949","45817_2431.51846715188","35290_2045.43035674398",1682.8803640216,82,0.146341463414634,12
"9950","45817_2431.51846715188","35611_2059.90111965301",1697.3511269306,54,0.222222222222222,12
"9951","45815_2431.51846715188","46607_2455.44101855233",155.8611889429,6,0.333333333333334,2
"9952","45815_2431.51846715188","48810_2530.75673049293",231.1769008835,6,0.333333333333334,2
"9953","45815_2431.51846715188","48690_2526.53578372218",226.9559541128,9,0.333333333333333,3
"9954","45815_2431.51846715188","44931_2404.55929688333",104.9794672739,4,0.500000000000001,2
"9955","45815_2431.51846715188","43954_2368.75089013618",146.5720950256,12,0.166666666666667,2
"9956","45815_2431.51846715188","43951_2368.75089013618",146.5720950256,3,0.666666666666668,2
"9957","45815_2431.51846715188","41940_2297.50357621117",199.5492483471,7,0.285714285714286,2
"9958","45815_2431.51846715188","40532_2244.4832274051",219.0246750144,7,0.285714285714286,2
"9959","45815_2431.51846715188","40531_2244.4832274051",265.905477492,12,0.166666666666667,2
"9960","45815_2431.51846715188","40436_2240.84497640335",262.2672264902,9,0.222222222222223,2
"9961","45815_2431.51846715188","39653_2210.85637664459",289.6227846671,12,0.166666666666667,2
"9962","45815_2431.51846715188","39295_2198.16290841124",339.977846126,16,0.125,2
"9963","45815_2431.51846715188","45801_2431.06622732369",1279.297888991,47,0.297872340425533,14
"9964","45815_2431.51846715188","46037_2438.36063471563",1286.5922963829,60,0.25,15
"9965","45815_2431.51846715188","43755_2361.69608255742",1209.9277442247,45,0.266666666666667,12
"9966","45815_2431.51846715188","44154_2376.33784496519",1224.5695066325,48,0.25,12
"9967","45815_2431.51846715188","41218_2269.90886208745",1118.1405237548,49,0.183673469387755,9
"9968","45815_2431.51846715188","47334_2478.68293751785",1326.9145991852,50,0.2,9.99999999999999
"9969","45815_2431.51846715188","42991_2336.10560945246",1184.3372711198,49,0.183673469387755,9
"9970","45815_2431.51846715188","42569_2320.24375654438",1168.4754182117,48,0.1875,9
"9971","45815_2431.51846715188","42570_2320.24375654438",1168.4754182117,44,0.204545454545455,9
"9972","45815_2431.51846715188","43949_2368.66198259052",1216.8936442578,47,0.212765957446808,9.99999999999999
"9973","45815_2431.51846715188","46665_2456.73826328477",1304.9699249521,53,0.207547169811321,11
"9974","45815_2431.51846715188","43192_2343.14976996448",1191.3814316318,46,0.195652173913043,9
"9975","45815_2431.51846715188","43193_2343.14976996448",1191.3814316318,40,0.225,9
"9976","45815_2431.51846715188","43191_2343.14976996448",1191.3814316318,50,0.18,9
"9977","45815_2431.51846715188","41222_2269.90886208745",1118.1405237548,37,0.243243243243243,9
"9978","45815_2431.51846715188","43184_2342.93245632508",1191.1641179925,54,0.203703703703704,11
"9979","45815_2431.51846715188","40345_2236.69700594086",1084.9286676083,31,0.290322580645161,9
"9980","45815_2431.51846715188","40208_2232.66125553425",1080.8929172017,28,0.357142857142857,9.99999999999999
"9981","45815_2431.51846715188","37892_2145.96208038664",994.1937420541,32,0.28125,9
"9982","45815_2431.51846715188","37453_2128.82753321557",977.0591948831,44,0.181818181818182,8
"9983","45815_2431.51846715188","47226_2475.266893833",2112.7169011106,86,0.151162790697674,13
"9984","45815_2431.51846715188","47605_2487.85348508782",2125.3034923654,92,0.141304347826087,13
"9985","45815_2431.51846715188","47612_2488.11682046354",2125.5668277411,65,0.199999999999999,13
"9986","45815_2431.51846715188","46416_2449.51241740139",2086.9624246789,73,0.178082191780821,13
"9987","45815_2431.51846715188","46269_2444.76903027884",2082.2190375564,75,0.186666666666667,14
"9988","45815_2431.51846715188","45338_2417.23587598812",2054.6858832657,82,0.158536585365853,13
"9989","45815_2431.51846715188","45343_2417.23587598812",2054.6858832657,74,0.175675675675675,13
"9990","45815_2431.51846715188","48770_2528.3664485051",2165.8164557825,89,0.168539325842697,15
"9991","45815_2431.51846715188","48363_2515.1632500332",2152.6132573106,82,0.170731707317074,14
"9992","45815_2431.51846715188","48916_2534.09349845077",2171.5435057282,97,0.154639175257732,15
"9993","45815_2431.51846715188","47488_2483.65083788571",2121.1008451632,81,0.17283950617284,14
"9994","45815_2431.51846715188","38176_2157.31813883107",1794.7681461086,53,0.245283018867924,13
"9995","45815_2431.51846715188","37084_2114.73477455809",1752.1847818356,56,0.214285714285714,12
"9996","45815_2431.51846715188","36979_2110.44817844374",1747.8981857213,73,0.164383561643836,12
"9997","45815_2431.51846715188","37637_2136.3261276279",1773.7761349055,73,0.164383561643836,12
"9998","45815_2431.51846715188","35290_2045.43035674398",1682.8803640216,62,0.209677419354838,13
"9999","45815_2431.51846715188","35611_2059.90111965301",1697.3511269306,53,0.245283018867924,13
"10000","46607_2455.44101855233","48810_2530.75673049293",101.4341433936,3,0,0
"10001","46607_2455.44101855233","48690_2526.53578372218",117.8693338909,7,0.142857142857143,1
"10002","46607_2455.44101855233","44931_2404.55929688333",86.6247257056,3,0,0
"10003","46607_2455.44101855233","43954_2368.75089013618",170.4946464261,9,0,0
"10004","46607_2455.44101855233","43951_2368.75089013618",170.4946464261,9,0,0
"10005","46607_2455.44101855233","41940_2297.50357621117",223.4717997476,10,0,0
"10006","46607_2455.44101855233","40532_2244.4832274051",242.9472264149,17,0,0
"10007","46607_2455.44101855233","40531_2244.4832274051",289.8280288925,4,0,0
"10008","46607_2455.44101855233","40436_2240.84497640335",286.1897778907,12,0,0
"10009","46607_2455.44101855233","39653_2210.85637664459",313.5453360676,12,0,0
"10010","46607_2455.44101855233","39295_2198.16290841124",363.9003975265,8,0,0
"10011","46607_2455.44101855233","45801_2431.06622732369",1303.2204403915,32,0.375,12
"10012","46607_2455.44101855233","46037_2438.36063471563",1310.5148477834,38,0.342105263157894,13
"10013","46607_2455.44101855233","43755_2361.69608255742",1233.8502956252,50,0.2,9.99999999999999
"10014","46607_2455.44101855233","44154_2376.33784496519",1248.492058033,59,0.169491525423729,9.99999999999999
"10015","46607_2455.44101855233","41218_2269.90886208745",1142.0630751553,41,0.170731707317073,7
"10016","46607_2455.44101855233","47334_2478.68293751785",1350.8371505857,48,0.166666666666667,8
"10017","46607_2455.44101855233","42991_2336.10560945246",1208.2598225203,54,0.12962962962963,7
"10018","46607_2455.44101855233","42569_2320.24375654438",1192.3979696122,52,0.134615384615385,7
"10019","46607_2455.44101855233","42570_2320.24375654438",1192.3979696122,45,0.155555555555555,7
"10020","46607_2455.44101855233","43949_2368.66198259052",1240.8161956583,37,0.216216216216216,8
"10021","46607_2455.44101855233","46665_2456.73826328477",1328.8924763526,49,0.183673469387755,9
"10022","46607_2455.44101855233","43192_2343.14976996448",1215.3039830323,43,0.162790697674419,7
"10023","46607_2455.44101855233","43193_2343.14976996448",1215.3039830323,44,0.159090909090909,7
"10024","46607_2455.44101855233","43191_2343.14976996448",1215.3039830323,45,0.155555555555555,7
"10025","46607_2455.44101855233","41222_2269.90886208745",1142.0630751553,46,0.152173913043478,7
"10026","46607_2455.44101855233","43184_2342.93245632508",1215.086669393,39,0.230769230769231,9
"10027","46607_2455.44101855233","40345_2236.69700594086",1108.8512190088,47,0.148936170212766,7
"10028","46607_2455.44101855233","40208_2232.66125553425",1104.8154686022,42,0.190476190476191,8
"10029","46607_2455.44101855233","37892_2145.96208038664",1018.1162934546,30,0.233333333333333,7
"10030","46607_2455.44101855233","37453_2128.82753321557",1000.9817462836,42,0.142857142857143,6
"10031","46607_2455.44101855233","47226_2475.266893833",2136.6394525111,62,0.17741935483871,11
"10032","46607_2455.44101855233","47605_2487.85348508782",2149.2260437659,78,0.141025641025641,11
"10033","46607_2455.44101855233","47612_2488.11682046354",2149.4893791416,68,0.161764705882353,11
"10034","46607_2455.44101855233","46416_2449.51241740139",2110.8849760794,81,0.135802469135803,11
"10035","46607_2455.44101855233","46269_2444.76903027884",2106.1415889569,64,0.1875,12
"10036","46607_2455.44101855233","45338_2417.23587598812",2078.6084346662,74,0.148648648648649,11
"10037","46607_2455.44101855233","45343_2417.23587598812",2078.6084346662,80,0.1375,11
"10038","46607_2455.44101855233","48770_2528.3664485051",2189.739007183,83,0.156626506024096,13
"10039","46607_2455.44101855233","48363_2515.1632500332",2176.5358087111,76,0.157894736842105,12
"10040","46607_2455.44101855233","48916_2534.09349845077",2195.4660571287,59,0.220338983050847,13
"10041","46607_2455.44101855233","47488_2483.65083788571",2145.0233965637,71,0.169014084507042,12
"10042","46607_2455.44101855233","38176_2157.31813883107",1818.6906975091,64,0.171875,11
"10043","46607_2455.44101855233","37084_2114.73477455809",1776.1073332361,71,0.140845070422535,9.99999999999999
"10044","46607_2455.44101855233","36979_2110.44817844374",1771.8207371218,65,0.153846153846154,9.99999999999999
"10045","46607_2455.44101855233","37637_2136.3261276279",1797.698686306,65,0.153846153846154,9.99999999999999
"10046","46607_2455.44101855233","35290_2045.43035674398",1706.8029154221,72,0.152777777777778,11
"10047","46607_2455.44101855233","35611_2059.90111965301",1721.2736783311,60,0.183333333333333,11
"10048","48810_2530.75673049293","48690_2526.53578372218",193.1850458315,7,0.142857142857143,1
"10049","48810_2530.75673049293","44931_2404.55929688333",161.9404376462,1,0,0
"10050","48810_2530.75673049293","43954_2368.75089013618",245.8103583667,10,0,0
"10051","48810_2530.75673049293","43951_2368.75089013618",245.8103583667,9,0,0
"10052","48810_2530.75673049293","41940_2297.50357621117",298.7875116882,11,0,0
"10053","48810_2530.75673049293","40532_2244.4832274051",318.2629383555,18,0,0
"10054","48810_2530.75673049293","40531_2244.4832274051",365.1437408331,18,0,0
"10055","48810_2530.75673049293","40436_2240.84497640335",361.5054898313,14,0,0
"10056","48810_2530.75673049293","39653_2210.85637664459",388.8610480082,12,0,0
"10057","48810_2530.75673049293","39295_2198.16290841124",439.2161094671,18,0,0
"10058","48810_2530.75673049293","45801_2431.06622732369",1378.5361523321,58,0.206896551724138,12
"10059","48810_2530.75673049293","46037_2438.36063471563",1385.830559724,49,0.265306122448979,13
"10060","48810_2530.75673049293","43755_2361.69608255742",1309.1660075658,40,0.25,9.99999999999999
"10061","48810_2530.75673049293","44154_2376.33784496519",1323.8077699736,47,0.212765957446808,9.99999999999999
"10062","48810_2530.75673049293","41218_2269.90886208745",1217.3787870959,42,0.166666666666667,7
"10063","48810_2530.75673049293","47334_2478.68293751785",1426.1528625263,58,0.137931034482759,8
"10064","48810_2530.75673049293","42991_2336.10560945246",1283.5755344609,47,0.148936170212766,7
"10065","48810_2530.75673049293","42569_2320.24375654438",1267.7136815528,47,0.148936170212766,7
"10066","48810_2530.75673049293","42570_2320.24375654438",1267.7136815528,50,0.14,7
"10067","48810_2530.75673049293","43949_2368.66198259052",1316.1319075989,51,0.156862745098039,8
"10068","48810_2530.75673049293","46665_2456.73826328477",1404.2081882932,62,0.145161290322581,9
"10069","48810_2530.75673049293","43192_2343.14976996448",1290.6196949729,54,0.12962962962963,7
"10070","48810_2530.75673049293","43193_2343.14976996448",1290.6196949729,56,0.125,7
"10071","48810_2530.75673049293","43191_2343.14976996448",1290.6196949729,58,0.120689655172414,7
"10072","48810_2530.75673049293","41222_2269.90886208745",1217.3787870959,59,0.11864406779661,7
"10073","48810_2530.75673049293","43184_2342.93245632508",1290.4023813336,53,0.169811320754717,9
"10074","48810_2530.75673049293","40345_2236.69700594086",1184.1669309494,47,0.148936170212766,7
"10075","48810_2530.75673049293","40208_2232.66125553425",1180.1311805428,34,0.235294117647059,8
"10076","48810_2530.75673049293","37892_2145.96208038664",1093.4320053952,40,0.175,7
"10077","48810_2530.75673049293","37453_2128.82753321557",1076.2974582242,32,0.1875,6
"10078","48810_2530.75673049293","47226_2475.266893833",2211.9551644517,75,0.146666666666667,11
"10079","48810_2530.75673049293","47605_2487.85348508782",2224.5417557065,67,0.164179104477612,11
"10080","48810_2530.75673049293","47612_2488.11682046354",2224.8050910822,90,0.122222222222222,11
"10081","48810_2530.75673049293","46416_2449.51241740139",2186.20068802,88,0.125,11
"10082","48810_2530.75673049293","46269_2444.76903027884",2181.4573008975,70,0.171428571428571,12
"10083","48810_2530.75673049293","45338_2417.23587598812",2153.9241466068,77,0.142857142857143,11
"10084","48810_2530.75673049293","45343_2417.23587598812",2153.9241466068,84,0.130952380952381,11
"10085","48810_2530.75673049293","48770_2528.3664485051",2265.0547191236,74,0.175675675675675,13
"10086","48810_2530.75673049293","48363_2515.1632500332",2251.8515206517,79,0.151898734177215,12
"10087","48810_2530.75673049293","48916_2534.09349845077",2270.7817690693,85,0.152941176470588,13
"10088","48810_2530.75673049293","47488_2483.65083788571",2220.3391085043,70,0.171428571428571,12
"10089","48810_2530.75673049293","38176_2157.31813883107",1894.0064094497,77,0.142857142857143,11
"10090","48810_2530.75673049293","37084_2114.73477455809",1851.4230451767,70,0.142857142857143,9.99999999999999
"10091","48810_2530.75673049293","36979_2110.44817844374",1847.1364490624,79,0.126582278481013,9.99999999999999
"10092","48810_2530.75673049293","37637_2136.3261276279",1873.0143982466,73,0.136986301369863,9.99999999999999
"10093","48810_2530.75673049293","35290_2045.43035674398",1782.1186273627,73,0.150684931506849,11
"10094","48810_2530.75673049293","35611_2059.90111965301",1796.5893902717,49,0.224489795918367,11
"10095","48690_2526.53578372218","44931_2404.55929688333",157.7194908755,5,0.2,1
"10096","48690_2526.53578372218","43954_2368.75089013618",241.589411596,10,0.1,1
"10097","48690_2526.53578372218","43951_2368.75089013618",241.589411596,10,0.1,1
"10098","48690_2526.53578372218","41940_2297.50357621117",294.5665649175,13,0.0769230769230769,1
"10099","48690_2526.53578372218","40532_2244.4832274051",314.0419915848,10,0.1,1
"10100","48690_2526.53578372218","40531_2244.4832274051",360.9227940624,17,0.0588235294117647,1
"10101","48690_2526.53578372218","40436_2240.84497640335",357.2845430606,20,0.05,1
"10102","48690_2526.53578372218","39653_2210.85637664459",384.6401012375,14,0.0714285714285714,1
"10103","48690_2526.53578372218","39295_2198.16290841124",434.9951626964,15,0.0666666666666666,1
"10104","48690_2526.53578372218","45801_2431.06622732369",1374.3152055614,57,0.228070175438596,13
"10105","48690_2526.53578372218","46037_2438.36063471563",1381.6096129533,53,0.264150943396227,14
"10106","48690_2526.53578372218","43755_2361.69608255742",1304.9450607951,49,0.224489795918367,11
"10107","48690_2526.53578372218","44154_2376.33784496519",1319.5868232029,48,0.229166666666667,11
"10108","48690_2526.53578372218","41218_2269.90886208745",1213.1578403252,53,0.150943396226415,8
"10109","48690_2526.53578372218","47334_2478.68293751785",1421.9319157556,59,0.152542372881356,9
"10110","48690_2526.53578372218","42991_2336.10560945246",1279.3545876902,55,0.145454545454546,8
"10111","48690_2526.53578372218","42569_2320.24375654438",1263.4927347821,47,0.170212765957447,8
"10112","48690_2526.53578372218","42570_2320.24375654438",1263.4927347821,51,0.156862745098039,8
"10113","48690_2526.53578372218","43949_2368.66198259052",1311.9109608282,52,0.173076923076923,9
"10114","48690_2526.53578372218","46665_2456.73826328477",1399.9872415225,48,0.208333333333333,9.99999999999999
"10115","48690_2526.53578372218","43192_2343.14976996448",1286.3987482022,58,0.137931034482759,8
"10116","48690_2526.53578372218","43193_2343.14976996448",1286.3987482022,57,0.140350877192983,8
"10117","48690_2526.53578372218","43191_2343.14976996448",1286.3987482022,53,0.150943396226415,8
"10118","48690_2526.53578372218","41222_2269.90886208745",1213.1578403252,45,0.177777777777778,8
"10119","48690_2526.53578372218","43184_2342.93245632508",1286.1814345629,48,0.208333333333333,9.99999999999999
"10120","48690_2526.53578372218","40345_2236.69700594086",1179.9459841787,36,0.222222222222222,8
"10121","48690_2526.53578372218","40208_2232.66125553425",1175.9102337721,42,0.214285714285714,9
"10122","48690_2526.53578372218","37892_2145.96208038664",1089.2110586245,44,0.181818181818182,8
"10123","48690_2526.53578372218","37453_2128.82753321557",1072.0765114535,39,0.179487179487179,7
"10124","48690_2526.53578372218","47226_2475.266893833",2207.734217681,64,0.1875,12
"10125","48690_2526.53578372218","47605_2487.85348508782",2220.3208089358,80,0.15,12
"10126","48690_2526.53578372218","47612_2488.11682046354",2220.5841443115,84,0.142857142857143,12
"10127","48690_2526.53578372218","46416_2449.51241740139",2181.9797412493,62,0.193548387096774,12
"10128","48690_2526.53578372218","46269_2444.76903027884",2177.2363541268,98,0.132653061224489,13
"10129","48690_2526.53578372218","45338_2417.23587598812",2149.7031998361,84,0.142857142857143,12
"10130","48690_2526.53578372218","45343_2417.23587598812",2149.7031998361,72,0.166666666666667,12
"10131","48690_2526.53578372218","48770_2528.3664485051",2260.8337723529,81,0.17283950617284,14
"10132","48690_2526.53578372218","48363_2515.1632500332",2247.630573881,83,0.156626506024096,13
"10133","48690_2526.53578372218","48916_2534.09349845077",2266.5608222986,95,0.147368421052632,14
"10134","48690_2526.53578372218","47488_2483.65083788571",2216.1181617336,78,0.166666666666666,13
"10135","48690_2526.53578372218","38176_2157.31813883107",1889.785462679,66,0.181818181818182,12
"10136","48690_2526.53578372218","37084_2114.73477455809",1847.202098406,68,0.161764705882353,11
"10137","48690_2526.53578372218","36979_2110.44817844374",1842.9155022917,84,0.130952380952381,11
"10138","48690_2526.53578372218","37637_2136.3261276279",1868.7934514759,68,0.161764705882353,11
"10139","48690_2526.53578372218","35290_2045.43035674398",1777.897680592,67,0.17910447761194,12
"10140","48690_2526.53578372218","35611_2059.90111965301",1792.368443501,70,0.171428571428571,12
"10141","44931_2404.55929688333","43954_2368.75089013618",119.6129247571,9,0,0
"10142","44931_2404.55929688333","43951_2368.75089013618",119.6129247571,4,0,0
"10143","44931_2404.55929688333","41940_2297.50357621117",172.5900780786,7,0,0
"10144","44931_2404.55929688333","40532_2244.4832274051",192.0655047459,7,0,0
"10145","44931_2404.55929688333","40531_2244.4832274051",238.9463072235,11,0,0
"10146","44931_2404.55929688333","40436_2240.84497640335",235.3080562217,12,0,0
"10147","44931_2404.55929688333","39653_2210.85637664459",262.6636143986,9,0,0
"10148","44931_2404.55929688333","39295_2198.16290841124",313.0186758575,14,0,0
"10149","44931_2404.55929688333","45801_2431.06622732369",1252.3387187225,43,0.27906976744186,12
"10150","44931_2404.55929688333","46037_2438.36063471563",1259.6331261144,47,0.27659574468085,13
"10151","44931_2404.55929688333","43755_2361.69608255742",1182.9685739562,42,0.238095238095238,9.99999999999999
"10152","44931_2404.55929688333","44154_2376.33784496519",1197.610336364,44,0.227272727272727,9.99999999999999
"10153","44931_2404.55929688333","41218_2269.90886208745",1091.1813534863,51,0.137254901960784,7
"10154","44931_2404.55929688333","47334_2478.68293751785",1299.9554289167,58,0.137931034482759,8
"10155","44931_2404.55929688333","42991_2336.10560945246",1157.3781008513,42,0.166666666666667,7
"10156","44931_2404.55929688333","42569_2320.24375654438",1141.5162479432,42,0.166666666666667,7
"10157","44931_2404.55929688333","42570_2320.24375654438",1141.5162479432,39,0.179487179487179,7
"10158","44931_2404.55929688333","43949_2368.66198259052",1189.9344739893,39,0.205128205128205,8
"10159","44931_2404.55929688333","46665_2456.73826328477",1278.0107546836,50,0.18,9
"10160","44931_2404.55929688333","43192_2343.14976996448",1164.4222613633,42,0.166666666666667,7
"10161","44931_2404.55929688333","43193_2343.14976996448",1164.4222613633,41,0.170731707317073,7
"10162","44931_2404.55929688333","43191_2343.14976996448",1164.4222613633,46,0.152173913043478,7
"10163","44931_2404.55929688333","41222_2269.90886208745",1091.1813534863,41,0.170731707317073,7
"10164","44931_2404.55929688333","43184_2342.93245632508",1164.204947724,44,0.204545454545455,9
"10165","44931_2404.55929688333","40345_2236.69700594086",1057.9694973398,33,0.212121212121212,7
"10166","44931_2404.55929688333","40208_2232.66125553425",1053.9337469332,45,0.177777777777778,8
"10167","44931_2404.55929688333","37892_2145.96208038664",967.2345717856,44,0.159090909090909,7
"10168","44931_2404.55929688333","37453_2128.82753321557",950.1000246146,35,0.171428571428571,6
"10169","44931_2404.55929688333","47226_2475.266893833",2085.7577308421,78,0.141025641025641,11
"10170","44931_2404.55929688333","47605_2487.85348508782",2098.3443220969,92,0.119565217391304,11
"10171","44931_2404.55929688333","47612_2488.11682046354",2098.6076574726,72,0.152777777777778,11
"10172","44931_2404.55929688333","46416_2449.51241740139",2060.0032544104,76,0.144736842105263,11
